1042.37617168268,1544.93185356517,-267.357967853546
1144.12833176588,1696.43810113208,-111.979548931122
1241.8036926843,1842.03392830499,47.3739416599274
1334.02422539451,1979.67975996964,203.730248212814
1419.63159923277,2107.65897548861,350.441692113876
1497.63295786029,2224.49795944219,481.525576114655
1567.28214922799,2329.08713584493,592.250459194183
1628.07905183981,2420.67833168333,679.360374927521
1679.79684181415,2498.92620369039,741.296470403671
1722.45411498729,2563.84752670088,778.149954080582
1756.28740292247,2615.77924162077,791.543542146683
1781.77801053145,2655.41960316437,784.306610822678
1799.54342706285,2683.6667510432,760.136751413345
1810.36381844261,2701.6576598079,723.172899484634
1815.10130797195,2710.64883420986,677.625968694687
1814.72618736924,2712.05526314207,627.315724849701
1810.18186634087,2707.24957114492,575.546105384827
1802.43901057774,2697.64359347013,524.797664403915
1792.41433257637,2684.56599206722,476.788154363632
1780.91647347298,2669.18397829835,432.416111469269
1768.72839112122,2652.62307398314,391.921876192093
1756.44331379973,2635.72607800724,355.021925449371
1744.60235814158,2619.25510663657,321.1620657444
1733.61231649053,2603.77097652231,289.623869657516
1723.77321281051,2589.67325728071,259.715940475464
1715.2785467144,2577.2014393167,230.931202888489
1708.24179974575,2566.4747926717,202.915844202042
1702.67048166732,2557.45207167083,175.608597755432
1698.57307080631,2550.09323097306,149.13579583168
1695.85083661033,2544.19765532022,123.786331892014
1694.40603182474,2539.56628742259,99.9555506706238
1694.14109844917,2535.99990301993,78.0866963863373
1694.93094093989,2533.26047986099,58.5549838542938
1696.64947551409,2531.11015746096,41.6467347145081
1699.22368124792,2529.3916410535,27.5196442604065
1702.55027568191,2527.90785037985,16.2260737419128
1706.57755230289,2526.54131504992,7.6579008102417
1711.27662628563,2525.21517397291,1.58867621421814
1716.5873615612,2523.81123602062,-2.30739116668701
1722.52523644176,2522.33162264531,-4.37368297576904
1729.07356431659,2520.73750381411,-4.97636532783508
1736.23608131318,2519.02925330218,-4.48090219497681
1744.03776468835,2517.24631798198,-3.22830533981323
1752.46893133803,2515.38724742236,-1.52054786682129
1761.51406664711,2513.44987583809,0.398199558258057
